,Question ID,Participant ID,Description,Answer,Correct Answer,Question Type,Prompt Condition,Answer Index,Correct Answer Index
590,Q626.1,5f38c9aa0c68ee3f7c72f7b4,"Our app collects: Firebase installation ID.

 Select the user data type that best fits the data collected or shared by your app.",,Device or Other Identifiers,2,3,,
591,Q626.1,60e89af0e29741df45bbef1f,"Our app collects: Firebase installation ID.

 Select the user data type that best fits the data collected or shared by your app.",,Device or Other Identifiers,2,1,,
592,Q626.1,5ea171c1a8782801263e7540,"Our app collects: Firebase installation ID.

 Select the user data type that best fits the data collected or shared by your app.",,Device or Other Identifiers,2,1,,
593,Q626.1,5ef48ebd234db60612e99516,"Our app collects: Firebase installation ID.

 Select the user data type that best fits the data collected or shared by your app.",,Device or Other Identifiers,2,3,,
594,Q627.1,6081f2ada1056056b09872c1,"Our app collects: the app's advertising identifier.

 Select the user data type that best fits the data collected or shared by your app.",,Device or Other Identifiers,2,2,,
595,Q627.1,61003e522bc23b7b3f65a8c0,"Our app collects: the app's advertising identifier.

 Select the user data type that best fits the data collected or shared by your app.",,Device or Other Identifiers,2,2,,
596,Q627.1,5f38c9aa0c68ee3f7c72f7b4,"Our app collects: the app's advertising identifier.

 Select the user data type that best fits the data collected or shared by your app.",,Device or Other Identifiers,2,3,,
597,Q627.1,60e89af0e29741df45bbef1f,"Our app collects: the app's advertising identifier.

 Select the user data type that best fits the data collected or shared by your app.",,Device or Other Identifiers,2,1,,
598,Q627.1,5ea171c1a8782801263e7540,"Our app collects: the app's advertising identifier.

 Select the user data type that best fits the data collected or shared by your app.",,Device or Other Identifiers,2,1,,
599,Q627.1,5ef48ebd234db60612e99516,"Our app collects: the app's advertising identifier.

 Select the user data type that best fits the data collected or shared by your app.",,Device or Other Identifiers,2,3,,
600,Q628,6081f2ada1056056b09872c1,"Our app collects: the user's website browsing history.

 Select the user data type that best fits the data collected or shared by your app.",,Web Browsing,2,2,,
601,Q628,61003e522bc23b7b3f65a8c0,"Our app collects: the user's website browsing history.

 Select the user data type that best fits the data collected or shared by your app.",,Web Browsing,2,2,,
602,Q628,5f38c9aa0c68ee3f7c72f7b4,"Our app collects: the user's website browsing history.

 Select the user data type that best fits the data collected or shared by your app.",,Web Browsing,2,3,,
603,Q628,60e89af0e29741df45bbef1f,"Our app collects: the user's website browsing history.

 Select the user data type that best fits the data collected or shared by your app.",,Web Browsing,2,1,,
604,Q628,5ea171c1a8782801263e7540,"Our app collects: the user's website browsing history.

 Select the user data type that best fits the data collected or shared by your app.",,Web Browsing,2,1,,
605,Q628,5ef48ebd234db60612e99516,"Our app collects: the user's website browsing history.

 Select the user data type that best fits the data collected or shared by your app.",,Web Browsing,2,3,,
606,Q871,6081f2ada1056056b09872c1,"This is an attention check. Please go ahead and select the option that begins with ""P"".",,Personalization,3,2,,
607,Q871,61003e522bc23b7b3f65a8c0,"This is an attention check. Please go ahead and select the option that begins with ""P"".",,Personalization,3,2,,
608,Q871,5f38c9aa0c68ee3f7c72f7b4,"This is an attention check. Please go ahead and select the option that begins with ""P"".",,Personalization,3,3,,
609,Q871,60e89af0e29741df45bbef1f,"This is an attention check. Please go ahead and select the option that begins with ""P"".",Personalization,Personalization,3,1,5,5
610,Q871,5ea171c1a8782801263e7540,"This is an attention check. Please go ahead and select the option that begins with ""P"".",Personalization,Personalization,3,1,5,5
611,Q871,5ef48ebd234db60612e99516,"This is an attention check. Please go ahead and select the option that begins with ""P"".",,Personalization,3,3,,
612,Q869,6081f2ada1056056b09872c1,"Data usage scenario: Our map app utilizes the user's location data to get real-time traffic updates. 

Why is this user data collected? Choose the most precise answer.",,App functionality,3,2,,
613,Q869,61003e522bc23b7b3f65a8c0,"Data usage scenario: Our map app utilizes the user's location data to get real-time traffic updates. 

Why is this user data collected? Choose the most precise answer.",,App functionality,3,2,,
614,Q869,5f38c9aa0c68ee3f7c72f7b4,"Data usage scenario: Our map app utilizes the user's location data to get real-time traffic updates. 

Why is this user data collected? Choose the most precise answer.",,App functionality,3,3,,
615,Q869,60e89af0e29741df45bbef1f,"Data usage scenario: Our map app utilizes the user's location data to get real-time traffic updates. 

Why is this user data collected? Choose the most precise answer.",App functionality,App functionality,3,1,0,0
616,Q869,5ea171c1a8782801263e7540,"Data usage scenario: Our map app utilizes the user's location data to get real-time traffic updates. 

Why is this user data collected? Choose the most precise answer.",App functionality,App functionality,3,1,0,0
617,Q869,5ef48ebd234db60612e99516,"Data usage scenario: Our map app utilizes the user's location data to get real-time traffic updates. 

Why is this user data collected? Choose the most precise answer.",,App functionality,3,3,,
618,Q872,6081f2ada1056056b09872c1,"Data usage scenario: Our app collects the user's email address for log-in purposes. 

Why is this user data collected? Choose the most precise answer.",,App functionality,3,2,,
619,Q872,61003e522bc23b7b3f65a8c0,"Data usage scenario: Our app collects the user's email address for log-in purposes. 

Why is this user data collected? Choose the most precise answer.",,App functionality,3,2,,
620,Q872,5f38c9aa0c68ee3f7c72f7b4,"Data usage scenario: Our app collects the user's email address for log-in purposes. 

Why is this user data collected? Choose the most precise answer.",,App functionality,3,3,,
621,Q872,60e89af0e29741df45bbef1f,"Data usage scenario: Our app collects the user's email address for log-in purposes. 

Why is this user data collected? Choose the most precise answer.",Account management,App functionality,3,1,6,0
622,Q872,5ea171c1a8782801263e7540,"Data usage scenario: Our app collects the user's email address for log-in purposes. 

Why is this user data collected? Choose the most precise answer.",Account management,App functionality,3,1,6,0
623,Q872,5ef48ebd234db60612e99516,"Data usage scenario: Our app collects the user's email address for log-in purposes. 

Why is this user data collected? Choose the most precise answer.",,App functionality,3,3,,
624,Q873,6081f2ada1056056b09872c1,"Data usage scenario: Our app collects information required to discern how many users utilized the real-time weather forecasting feature of the app.

Why is this user data collected? Choose the most precise answer.",,Analytics,3,2,,
625,Q873,61003e522bc23b7b3f65a8c0,"Data usage scenario: Our app collects information required to discern how many users utilized the real-time weather forecasting feature of the app.

Why is this user data collected? Choose the most precise answer.",,Analytics,3,2,,
626,Q873,5f38c9aa0c68ee3f7c72f7b4,"Data usage scenario: Our app collects information required to discern how many users utilized the real-time weather forecasting feature of the app.

Why is this user data collected? Choose the most precise answer.",,Analytics,3,3,,
627,Q873,60e89af0e29741df45bbef1f,"Data usage scenario: Our app collects information required to discern how many users utilized the real-time weather forecasting feature of the app.

Why is this user data collected? Choose the most precise answer.",Analytics,Analytics,3,1,1,1
628,Q873,5ea171c1a8782801263e7540,"Data usage scenario: Our app collects information required to discern how many users utilized the real-time weather forecasting feature of the app.

Why is this user data collected? Choose the most precise answer.",Analytics,Analytics,3,1,1,1
629,Q873,5ef48ebd234db60612e99516,"Data usage scenario: Our app collects information required to discern how many users utilized the real-time weather forecasting feature of the app.

Why is this user data collected? Choose the most precise answer.",,Analytics,3,3,,
630,Q874,6081f2ada1056056b09872c1,"Data usage scenario: Our app collects data in order to monitor how often the app crashes and what events trigger crashes.

Why is this user data collected? Choose the most precise answer.",,Analytics,3,2,,
631,Q874,61003e522bc23b7b3f65a8c0,"Data usage scenario: Our app collects data in order to monitor how often the app crashes and what events trigger crashes.

Why is this user data collected? Choose the most precise answer.",,Analytics,3,2,,
